image_id,labels
sparse_residential_area_1650,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1651,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1652,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1653,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1654,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1655,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1656,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1657,"['bare soil', 'buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1658,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1659,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1660,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1661,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1662,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1663,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1664,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1665,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1666,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1667,"['bare soil', 'buildings', 'field', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1668,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1669,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1670,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1671,"['buildings', 'grass', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1672,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1673,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1674,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1675,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1676,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1677,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1678,"['buildings', 'grass', 'pavement', 'sparse residential area']"
sparse_residential_area_1679,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1680,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1681,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1682,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1683,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1684,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1685,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1686,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1687,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1688,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1689,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1690,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1691,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1692,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1693,"['buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1694,"['buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1695,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1696,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1697,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1698,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1699,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1700,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1701,"['buildings', 'chaparral', 'sand', 'sparse residential area']"
sparse_residential_area_1702,"['buildings', 'grass', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1703,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1704,"['buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1705,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1706,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1707,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1708,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1709,"['buildings', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1710,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1711,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1712,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1713,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area']"
sparse_residential_area_1714,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1715,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1716,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1717,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1718,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1719,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1720,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1721,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1722,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1723,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1724,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1725,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1726,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1727,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1728,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1729,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1730,"['buildings', 'chaparral', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1731,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1732,"['buildings', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1733,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1734,"['bare soil', 'buildings', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1735,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1736,"['buildings', 'grass', 'sparse residential area']"
sparse_residential_area_1737,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1738,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1739,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1740,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1741,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1742,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1743,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1744,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1745,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1746,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1747,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1748,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1749,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1750,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1751,"['buildings', 'grass', 'sparse residential area']"
sparse_residential_area_1752,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1753,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1754,"['bare soil', 'buildings', 'grass', 'sparse residential area']"
sparse_residential_area_1755,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1756,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1757,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1758,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1759,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1760,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1761,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1762,"['buildings', 'grass', 'sparse residential area']"
sparse_residential_area_1763,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1764,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1765,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1766,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1767,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1768,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1769,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1770,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1771,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1772,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1773,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1774,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
